gene_id	gene_name	gene_type	param	colors	labels	module	kme
ENSG00000196218.13	RYR1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.5345491260867629
ENSG00000196268.12	ZNF493	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7727330974090466
ENSG00000196296.14	ATP2A1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7662071298632309
ENSG00000196335.13	STK31	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.4830399815576119
ENSG00000196344.11	ADH7	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6670029753526523
ENSG00000196407.12	THEM5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.47613388331753215
ENSG00000196421.8	C20orf204	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6136345319702734
ENSG00000196437.12	ZNF569	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7907005642173214
ENSG00000196502.12	SULT1A1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6028075704597813
ENSG00000196503.5	ARL9	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.033755824714268676
ENSG00000196542.8	SPTSSB	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.640126801750827
ENSG00000196549.12	MME	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6223661433677227
ENSG00000196569.13	LAMA2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8463095526605843
ENSG00000196581.11	AJAP1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5218387519549214
ENSG00000196611.5	MMP1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.7286281188529985
ENSG00000196664.5	TLR7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8952337590719374
ENSG00000196684.12	HSH2D	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7284371547294382
ENSG00000196735.13	HLA-DQA1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8785378134905671
ENSG00000196754.13	S100A2	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.45826611586370136
ENSG00000196867.8	ZFP28	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.70436830272716755
ENSG00000196872.12	CRACDL	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.1603971819412421
ENSG00000196876.18	SCN8A	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3581434048396218
ENSG00000197013.10	ZNF429	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7623787702567109
ENSG00000197016.12	ZNF470	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7530552181108556
ENSG00000197050.11	ZNF420	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7720031320008574
ENSG00000197128.12	ZNF772	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.4359884381774576
ENSG00000197142.10	ACSL5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6172389509286851
ENSG00000197191.6	CYSRT1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7888533973343628
ENSG00000197249.14	SERPINA1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6999743446695497
ENSG00000197253.13	TPSB2	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.4661720353276642
ENSG00000197261.11	C6orf141	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5057155687941416
ENSG00000197372.10	ZNF675	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.6022022306320438
ENSG00000197471.12	SPN	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9388339545249782
ENSG00000197496.6	SLC2A10	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7455593225594795
ENSG00000197506.8	SLC28A3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5290338948702332
ENSG00000197565.16	COL4A6	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5898751515951356
ENSG00000197580.13	BCO2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.3629786761354967
ENSG00000197582.5	GPX1P1	processed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	-0.09122721162109781
ENSG00000197594.13	ENPP1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8401826480101573
ENSG00000197614.11	MFAP5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5158877925034024
ENSG00000197629.6	MPEG1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9091181955129307
ENSG00000197632.9	SERPINB2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5668555373659774
ENSG00000197635.11	DPP4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3495859730966609
ENSG00000197641.12	SERPINB13	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6200955349047955
ENSG00000197646.8	PDCD1LG2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5759524857317326
ENSG00000197757.8	HOXC6	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.4111410015324173
ENSG00000197822.11	OCLN	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.711728642200342
ENSG00000197847.12	SLC22A20P	transcribed_unitary_pseudogene	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.32569210823284317
ENSG00000197935.7	ZNF311	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.141288405757385
ENSG00000197937.13	ZNF347	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7689656789871869
ENSG00000197977.4	ELOVL2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6497791018269379
ENSG00000197989.14	SNHG12	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.8318620360831926
ENSG00000198074.10	AKR1B10	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.38433922940445403
ENSG00000198092.6	TMPRSS11F	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7206690587451814
ENSG00000198133.8	TMEM229B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5104312216206213
ENSG00000198157.11	HMGN5	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4565820180680269
ENSG00000198168.9	SVIP	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6766961666548448
ENSG00000198182.13	ZNF607	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.662737440376598
ENSG00000198208.12	RPS6KL1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5734864251807138
ENSG00000198270.13	TMEM116	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7587881792094758
ENSG00000198286.10	CARD11	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4353036448023594
ENSG00000198346.11	ZNF813	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7409016259202449
ENSG00000198353.8	HOXC4	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.1662543803354128
ENSG00000198453.13	ZNF568	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.8256604395287938
ENSG00000198467.16	TPM2	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.6244995009019343
ENSG00000198468.9	FLVCR1-DT	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3079403326435035
ENSG00000198478.8	SH3BGRL2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6455493473446433
ENSG00000198483.13	ANKRD35	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5974280183747164
ENSG00000198502.6	HLA-DRB5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7974122140766836
ENSG00000198521.12	ZNF43	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7542897470874284
ENSG00000198535.5	C2CD4A	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.012303730640917674
ENSG00000198732.11	SMOC1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.3662932514330223
ENSG00000198734.12	F5	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7481933665587319
ENSG00000198744.5	MTCO3P12	unprocessed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	0.09298991386599927
ENSG00000198756.12	COLGALT2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.612395320906912
ENSG00000198759.12	EGFL6	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4458433804697395
ENSG00000198768.11	APCDD1L	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.7303892006084114
ENSG00000198774.5	RASSF9	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6547115043714136
ENSG00000198780.12	FAM169A	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.11161955849514554
ENSG00000198795.11	ZNF521	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.9187890203528044
ENSG00000198796.7	ALPK2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6283959444968221
ENSG00000198807.13	PAX9	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6316962239361825
ENSG00000198821.11	CD247	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.884980712090671
ENSG00000198829.6	SUCNR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7821274089858125
ENSG00000198838.14	RYR3	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.352609511192046
ENSG00000198846.6	TOX	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5097959103578099
ENSG00000198848.13	CES1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3953998946628865
ENSG00000198851.10	CD3E	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9429742768506313
ENSG00000198892.7	SHISA4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5023643567942822
ENSG00000198910.14	L1CAM	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5764953999403714
ENSG00000198915.12	RASGEF1A	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.11716105297799341
ENSG00000198929.13	NOS1AP	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4612017260778731
ENSG00000198947.16	DMD	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3268993796279672
ENSG00000198948.12	MFAP3L	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4583842245926676
ENSG00000198959.12	TGM2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.37529730070656075
ENSG00000203326.12	ZNF525	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.648045584205622
ENSG00000203722.8	RAET1G	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5599029880149061
ENSG00000203727.4	SAMD5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4017808949715907
ENSG00000203747.12	FCGR3A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7936736495252971
ENSG00000203785.9	SPRR2E	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.8754195540698763
ENSG00000203814.6	H2BC18	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.2978059434000058
ENSG00000203837.5	PNLIPRP3	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7768966428926806
ENSG00000204175.5	GPRIN2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.07559746410720475
ENSG00000204219.11	TCEA3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6677855903391953
ENSG00000204252.14	HLA-DOA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8860053621899818
ENSG00000204257.15	HLA-DMA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8489044095473257
ENSG00000204262.14	COL5A2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8064438235913867
ENSG00000204271.13	SPIN3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5702668874639808
ENSG00000204287.14	HLA-DRA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8948086435706056
ENSG00000204385.13	SLC44A4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4661023262591317
ENSG00000204420.10	MPIG6B	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6119104706634934
ENSG00000204421.3	LY6G6C	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7448161557370444
ENSG00000204540.11	PSORS1C1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5646899401696192
ENSG00000204616.11	TRIM31	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.40722957543043486
ENSG00000204618.8	RNF39	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7029855196659247
ENSG00000204789.4	ZNF204P	processed_pseudogene	twok_3p_v1	pink	8	Mod8 (pink)	0.39746138841404133
ENSG00000204936.10	CD177	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.4921363570530701
ENSG00000204949.9	FAM83A-AS1	lncRNA	twok_3p_v1	red	6	Mod6 (red)	0.7016577737597632
ENSG00000204956.5	PCDHGA1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.3737627691845194
ENSG00000204991.11	SPIRE2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6077979852145955
ENSG00000205076.4	LGALS7	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.019856036119586917
ENSG00000205189.12	ZBTB10	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5672312239948155
ENSG00000205309.14	NT5M	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5684769426246477
ENSG00000205363.6	INSYN1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4579815017235257
ENSG00000205364.4	MT1M	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.21100111049974485
ENSG00000205403.13	CFI	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.07221270661622604
ENSG00000205413.8	SAMD9	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6082350096458242
ENSG00000205420.11	KRT6A	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7687153106097754
ENSG00000205426.10	KRT81	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.07856200033899212
ENSG00000205436.7	EXOC3L4	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.434995166149685
ENSG00000205702.11	CYP2D7	polymorphic_pseudogene	twok_3p_v1	pink	8	Mod8 (pink)	0.8806136434060553
ENSG00000205795.4	CYS1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7601832426498
ENSG00000205890.3	AC108134.1	lncRNA	twok_3p_v1	black	7	Mod7 (black)	0.6447634161162201
ENSG00000205978.6	NYNRIN	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5084236442440865
ENSG00000206073.11	SERPINB4	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5422003065071815
ENSG00000206077.13	ZDHHC11B	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5114958766358455
ENSG00000206195.11	DUXAP8	lncRNA	twok_3p_v1	grey	0	Mod0 (grey)	0.2604420596151423
ENSG00000206530.11	CFAP44	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.7715575253904858
ENSG00000206538.9	VGLL3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6878641650480625
ENSG00000211445.12	GPX3	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.3419983388187464
ENSG00000211448.13	DIO2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6715578417882039
ENSG00000211592.8	IGKC	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9542009599461875
ENSG00000211598.2	IGKV4-1	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9380468003020818
ENSG00000211640.4	IGLV6-57	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.894365856238277
ENSG00000211651.3	IGLV1-44	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9180699315877136
ENSG00000211662.2	IGLV3-21	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9178780604914744
ENSG00000211663.2	IGLV3-19	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.8989258517309839
ENSG00000211666.2	IGLV2-14	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9376916538520682
ENSG00000211668.2	IGLV2-11	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9218045516533101
ENSG00000211673.2	IGLV3-1	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9249908219471972
ENSG00000211677.2	IGLC2	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9407913139272488
ENSG00000211679.2	IGLC3	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9307402349468242
ENSG00000211747.3	TRBV20-1	TR_V_gene	twok_3p_v1	blue	2	Mod2 (blue)	0.8826395915406793
ENSG00000211751.9	TRBC1	TR_C_gene	twok_3p_v1	blue	2	Mod2 (blue)	0.9182419159154346
ENSG00000211772.11	TRBC2	TR_C_gene	twok_3p_v1	blue	2	Mod2 (blue)	0.9088822623895939
ENSG00000211890.4	IGHA2	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.8566064777709788
ENSG00000211892.4	IGHG4	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.8435128358086147
ENSG00000211893.4	IGHG2	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9111814037875604
ENSG00000211895.5	IGHA1	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.921274379681378
ENSG00000211896.7	IGHG1	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9311696182314213
ENSG00000211897.9	IGHG3	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9239883845835243
ENSG00000211899.10	IGHM	IG_C_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.8452768372843098
ENSG00000211937.3	IGHV2-5	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9110430998502216
ENSG00000211943.2	IGHV3-15	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9208906754938297
ENSG00000211947.2	IGHV3-21	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9308426854329395
ENSG00000211949.3	IGHV3-23	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9324266012815644
ENSG00000211962.2	IGHV1-46	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9205343880947179
ENSG00000211964.3	IGHV3-48	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9149325198414607
ENSG00000211966.2	IGHV5-51	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9285116613649701
ENSG00000212123.4	PRR22	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6527287975886343
ENSG00000213096.11	ZNF254	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7057340410875842
ENSG00000213139.8	CRYGS	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.7088614155994846
ENSG00000213144.2	AC084880.1	processed_pseudogene	twok_3p_v1	magenta	9	Mod9 (magenta)	0.6015129142851644
ENSG00000213160.10	KLHL23	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.8067746833121588
ENSG00000213185.7	FAM24B	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6387974447837922
ENSG00000213190.4	MLLT11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4068391270616484
ENSG00000213214.5	ARHGEF35	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.20493112282409162
ENSG00000213366.13	GSTM2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6945051614928155
ENSG00000213420.8	GPC2	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6508066286859964
ENSG00000213462.5	ERV3-1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.4170139196750791
ENSG00000213468.7	FIRRE	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.4353189449810352
ENSG00000213793.5	ZNF888	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.5615523329380505
ENSG00000213963.6	AC019080.1	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5502386642668909
ENSG00000214049.8	UCA1	lncRNA	twok_3p_v1	grey	0	Mod0 (grey)	2.3774063398325913e-4
ENSG00000214145.7	LINC00887	lncRNA	twok_3p_v1	red	6	Mod6 (red)	0.3764259208459523
ENSG00000214514.8	KRT42P	transcribed_unprocessed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	0.4750847054866331
ENSG00000214544.7	GTF2IRD2P1	transcribed_unprocessed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	0.4772537814899287
ENSG00000214548.18	MEG3	lncRNA	twok_3p_v1	brown	3	Mod3 (brown)	0.5565914497579104
ENSG00000214711.10	CAPN14	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7268201795812486
ENSG00000214783.9	POLR2J4	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.6168034556568633
ENSG00000214822.8	KRT16P3	transcribed_unprocessed_pseudogene	twok_3p_v1	red	6	Mod6 (red)	0.7726435816977284
ENSG00000214856.11	KRT16P1	transcribed_unprocessed_pseudogene	twok_3p_v1	red	6	Mod6 (red)	0.7570237134473676
ENSG00000214872.8	SMTNL1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.47606760801523756
ENSG00000214975.4	PPIAP29	processed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	-0.1464352521012741
ENSG00000215105.4	TTC3P1	processed_pseudogene	twok_3p_v1	brown	3	Mod3 (brown)	0.4678611298521027
ENSG00000215218.4	UBE2QL1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.555787381249332
ENSG00000215252.11	GOLGA8B	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.8337464603091217
ENSG00000215417.13	MIR17HG	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.730184463519994
ENSG00000215458.8	AATBC	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4617886405224343
ENSG00000215861.6	AC245297.1	transcribed_unprocessed_pseudogene	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7168095873583881
ENSG00000216775.3	AL109918.1	transcribed_unprocessed_pseudogene	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.8484450058577767
ENSG00000218336.9	TENM3	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.6593849473590075
ENSG00000219607.4	PPP1R3G	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.38682237675487013
ENSG00000221818.9	EBF2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7580850103927006
ENSG00000221866.9	PLXNA4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5439289277790431
ENSG00000221890.6	NPTXR	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6681285992076692
ENSG00000221923.9	ZNF880	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7175104402066226
ENSG00000223459.6	TCAF1P1	unprocessed_pseudogene	twok_3p_v1	brown	3	Mod3 (brown)	0.34719496455557414
ENSG00000223485.4	LINC01615	lncRNA	twok_3p_v1	green	5	Mod5 (green)	0.6561688393072133
ENSG00000223547.10	ZNF844	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.6693716532175514
ENSG00000223572.10	CKMT1A	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.03062536905078758
ENSG00000223573.7	TINCR	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.3787318743158518
ENSG00000223749.11	MIR503HG	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.43426835043754825
ENSG00000223784.2	LINP1	lncRNA	twok_3p_v1	red	6	Mod6 (red)	0.5825512016661956
ENSG00000223865.11	HLA-DPB1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9004555640909799
ENSG00000224078.15	SNHG14	lncRNA	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.6253072387587406
ENSG00000224189.8	HAGLR	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.32052812397600383
ENSG00000224259.7	LINC01133	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5411535388318794
ENSG00000224373.3	IGHV4-59	IG_V_gene	twok_3p_v1	purple	10	Mod10 (purple)	0.9298103931034768
ENSG00000224689.9	ZNF812P	transcribed_unprocessed_pseudogene	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5000789144107142
ENSG00000224940.9	PRRT4	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.028840903268183015
ENSG00000224984.1	AL512363.1	lncRNA	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3966753603993555
ENSG00000225138.8	SLC9A3-AS1	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.5361008724034393
ENSG00000225217.1	HSPA7	unprocessed_pseudogene	twok_3p_v1	blue	2	Mod2 (blue)	0.4377556661574855
ENSG00000225492.6	GBP1P1	transcribed_unprocessed_pseudogene	twok_3p_v1	blue	2	Mod2 (blue)	0.5099086706912849
ENSG00000225614.4	ZNF469	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8310166443221687
ENSG00000225630.1	MTND2P28	unprocessed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	0.2739289938818575
ENSG00000225756.1	DBH-AS1	lncRNA	twok_3p_v1	blue	2	Mod2 (blue)	0.672038655293687
ENSG00000225783.8	MIAT	lncRNA	twok_3p_v1	pink	8	Mod8 (pink)	0.6502594670787317
ENSG00000225889.9	AC012368.1	lncRNA	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5960645654680592
ENSG00000225968.7	ELFN1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5150949387601597
ENSG00000226145.7	KRT16P6	transcribed_unprocessed_pseudogene	twok_3p_v1	red	6	Mod6 (red)	0.7053020620792225
ENSG00000226281.4	AL031123.1	lncRNA	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3878337534937719
ENSG00000226453.2	LINC02542	lncRNA	twok_3p_v1	grey	0	Mod0 (grey)	0.24064755168585608
ENSG00000226887.8	ERVMER34-1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.335260294893554
ENSG00000226979.9	LTA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.882412164935445
ENSG00000227039.6	ITGB2-AS1	lncRNA	twok_3p_v1	blue	2	Mod2 (blue)	0.6355241561817612
ENSG00000227051.7	C14orf132	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5017339845144942
ENSG00000227097.5	RPS28P7	processed_pseudogene	twok_3p_v1	grey	0	Mod0 (grey)	-0.024006886474327357
